loan_id,reporting_month,origination_month,loan_age_months,remaining_term_months,original_balance,current_balance,interest_rate,credit_score_band,ltv_band,dti_band,state,loan_purpose,occupancy_type,property_type,servicer_name,current_status,days_past_due,modification_flag,prepayment_flag,default_flag,loss_severity_band,last_updated_at,source_system,document_status,next_3m_delinquency_flag,next_6m_delinquency_flag,next_12m_default_flag,next_12m_prepayment_flag,next_state,exception_required,exception_type
L_0143,2023-05-24,2023-05-24,0,360,275700.0,275021.79,4.89,700-759,60-80%,30-40%,NY,Refinance,Primary,Single Family,Servicer B,Current,0,0,0,0,10-25%,2026-08-27,System1,Complete,0,0,0,0,Current,0,None
L_0143,2023-06-23,2023-05-24,1,359,275700.0,276377.7,4.89,700-759,60-80%,30-40%,NY,Refinance,Primary,Single Family,Servicer B,Current,0,0,0,0,25-50%,2026-08-27,System2,Complete,1,0,0,0,Current,0,None
L_0143,2023-07-23,2023-05-24,2,358,275700.0,271538.89,4.89,700-759,60-80%,30-40%,NY,Refinance,Primary,Single Family,Servicer B,Current,0,0,0,0,10-25%,2026-08-27,System1,Complete,0,0,0,0,Current,0,None
L_0143,2023-08-22,2023-05-24,3,357,275700.0,277731.77,4.89,700-759,60-80%,30-40%,NY,Refinance,Primary,Single Family,Servicer B,Current,0,0,0,0,10-25%,2026-08-27,System2,Complete,0,0,0,0,Current,0,None
L_0143,2023-09-21,2023-05-24,4,356,275700.0,273316.25,4.89,700-759,60-80%,30-40%,NY,Refinance,Primary,Single Family,Servicer B,90 Days Delinquent,90,0,0,0,0-10%,2026-08-27,System3,Complete,0,0,0,0,Delinquent,0,None
L_0143,2023-10-21,2023-05-24,5,355,275700.0,274166.65,4.89,700-759,60-80%,30-40%,NY,Refinance,Primary,Single Family,Servicer B,Current,0,0,0,0,0-10%,2026-08-27,System2,Complete,0,0,0,0,Current,0,None
L_0143,2023-11-20,2023-05-24,6,354,275700.0,273882.82,4.89,700-759,60-80%,30-40%,NY,Refinance,Primary,Single Family,Servicer B,Current,0,0,0,0,25-50%,2026-08-27,System3,Complete,0,0,0,0,Current,0,None
L_0143,2023-12-20,2023-05-24,7,353,275700.0,269299.7,4.89,700-759,60-80%,30-40%,NY,Refinance,Primary,Single Family,Servicer B,Current,0,0,0,0,25-50%,2026-08-27,System3,Complete,0,0,0,0,Current,0,None
L_0143,2024-01-19,2023-05-24,8,352,275700.0,269021.45,4.89,700-759,60-80%,30-40%,NY,Refinance,Primary,Single Family,Servicer B,Current,0,0,0,0,>50%,2026-08-27,System3,Complete,0,0,0,0,Current,0,None
L_0143,2024-02-18,2023-05-24,9,351,275700.0,271632.63,4.89,700-759,60-80%,30-40%,NY,Refinance,Primary,Single Family,Servicer B,Current,0,0,0,0,25-50%,2026-08-27,System2,Complete,0,0,0,0,Current,0,None
L_0143,2024-03-19,2023-05-24,10,350,275700.0,274300.76,4.89,700-759,60-80%,30-40%,NY,Refinance,Primary,Single Family,Servicer B,Current,0,0,0,0,25-50%,2026-08-27,System3,Complete,0,0,0,0,Current,0,None
L_0143,2024-04-18,2023-05-24,11,349,275700.0,269094.16,4.89,700-759,60-80%,30-40%,NY,Refinance,Primary,Single Family,Servicer B,Current,0,0,0,0,>50%,2026-08-27,System1,Complete,0,0,0,0,Current,0,None
L_0144,2023-03-10,2023-03-10,0,360,263600.0,259858.37,4.69,700-759,60-80%,20-30%,IL,Purchase,Primary,Single Family,Servicer C,Current,0,0,0,0,>50%,2026-08-27,System3,Pending,0,0,0,0,Current,0,None
L_0144,2023-04-09,2023-03-10,1,359,263600.0,260817.1,4.69,700-759,60-80%,20-30%,IL,Purchase,Primary,Single Family,Servicer C,Current,0,0,0,0,>50%,2026-08-27,System2,Complete,0,0,0,0,Current,0,None
L_0144,2023-05-09,2023-03-10,2,358,263600.0,261768.54,4.69,700-759,60-80%,20-30%,IL,Purchase,Primary,Single Family,Servicer C,Current,0,0,0,0,10-25%,2026-08-27,System3,Complete,0,0,0,0,Current,0,None
L_0144,2023-06-08,2023-03-10,3,357,263600.0,263680.34,4.69,700-759,60-80%,20-30%,IL,Purchase,Primary,Single Family,Servicer C,Current,0,0,0,0,0-10%,2026-08-27,System1,Pending,0,0,0,0,Current,0,None
L_0144,2023-07-08,2023-03-10,4,356,263600.0,262435.09,4.69,700-759,60-80%,20-30%,IL,Purchase,Primary,Single Family,Servicer C,Current,0,0,0,0,>50%,2026-08-27,System1,Complete,0,1,0,0,Current,0,None
L_0144,2023-08-07,2023-03-10,5,355,263600.0,262925.95,4.69,700-759,60-80%,20-30%,IL,Purchase,Primary,Single Family,Servicer C,30 Days Delinquent,30,0,0,0,10-25%,2026-08-27,System3,Complete,0,0,0,0,Delinquent,0,None
L_0144,2023-09-06,2023-03-10,6,354,263600.0,265583.48,4.69,700-759,60-80%,20-30%,IL,Purchase,Primary,Single Family,Servicer C,Current,0,0,0,0,10-25%,2026-08-27,System3,Complete,0,0,0,0,Current,0,None
L_0144,2023-10-06,2023-03-10,7,353,263600.0,265878.12,4.69,700-759,60-80%,20-30%,IL,Purchase,Primary,Single Family,Servicer C,Current,0,0,0,0,>50%,2026-08-27,System3,Pending,1,0,0,0,Current,0,None
L_0144,2023-11-05,2023-03-10,8,352,263600.0,259850.08,4.69,700-759,60-80%,20-30%,IL,Purchase,Primary,Single Family,Servicer C,Current,0,0,0,0,10-25%,2026-08-27,System1,Complete,0,0,0,0,Current,0,None
L_0144,2023-12-05,2023-03-10,9,351,263600.0,256380.19,4.69,700-759,60-80%,20-30%,IL,Purchase,Primary,Single Family,Servicer C,Current,0,0,0,0,10-25%,2026-08-27,System3,Complete,0,0,0,0,Current,0,None
L_0144,2024-01-04,2023-03-10,10,350,263600.0,254223.48,4.69,700-759,60-80%,20-30%,IL,Purchase,Primary,Single Family,Servicer C,90 Days Delinquent,90,0,0,0,0-10%,2026-08-27,System2,Complete,0,0,0,0,Delinquent,0,None
L_0144,2024-02-03,2023-03-10,11,349,263600.0,258829.91,4.69,700-759,60-80%,20-30%,IL,Purchase,Primary,Single Family,Servicer C,Current,0,0,0,0,25-50%,2026-08-27,System1,Complete,0,0,0,0,Current,0,None
L_0145,2023-03-02,2023-03-02,0,360,77700.0,77788.82,5.89,640-699,80-90%,<20%,TX,Refinance,Secondary,Single Family,Servicer B,Current,0,0,0,0,25-50%,2026-08-27,System2,Complete,0,0,0,0,Current,0,None
L_0145,2023-04-01,2023-03-02,1,359,77700.0,77546.0,5.89,640-699,80-90%,<20%,TX,Refinance,Secondary,Single Family,Servicer B,Current,0,0,0,0,25-50%,2026-08-27,System2,Complete,0,0,0,0,Current,0,None
L_0145,2023-05-01,2023-03-02,2,358,77700.0,76945.74,5.89,640-699,80-90%,<20%,TX,Refinance,Secondary,Single Family,Servicer B,Current,0,0,0,0,0-10%,2026-08-27,System2,Complete,0,0,0,0,Current,0,None
L_0145,2023-05-31,2023-03-02,3,357,77700.0,77936.82,5.89,640-699,80-90%,<20%,TX,Refinance,Secondary,Single Family,Servicer B,Current,0,0,0,0,>50%,2026-08-27,System1,Complete,0,0,0,0,Current,0,None
L_0145,2023-06-30,2023-03-02,4,356,77700.0,76521.79,5.89,640-699,80-90%,<20%,TX,Refinance,Secondary,Single Family,Servicer B,Current,0,0,0,0,0-10%,2026-08-27,System3,Complete,0,0,0,0,Current,0,None
L_0145,2023-07-30,2023-03-02,5,355,77700.0,77679.19,5.89,640-699,80-90%,<20%,TX,Refinance,Secondary,Single Family,Servicer B,Current,0,0,0,0,0-10%,2026-08-27,System1,Complete,0,0,0,0,Current,0,None
L_0145,2023-08-29,2023-03-02,6,354,77700.0,77705.48,5.89,640-699,80-90%,<20%,TX,Refinance,Secondary,Single Family,Servicer B,Current,0,0,0,0,10-25%,2026-08-27,System3,Complete,0,0,0,0,Current,0,None
L_0145,2023-09-28,2023-03-02,7,353,77700.0,75737.2,5.89,640-699,80-90%,<20%,TX,Refinance,Secondary,Single Family,Servicer B,Current,0,1,0,0,10-25%,2026-08-27,System3,Complete,0,0,0,0,Current,0,None
L_0145,2023-10-28,2023-03-02,8,352,77700.0,75968.09,5.89,640-699,80-90%,<20%,TX,Refinance,Secondary,Single Family,Servicer B,Current,0,0,0,0,0-10%,2026-08-27,System2,Complete,0,0,0,0,Current,0,None
L_0145,2023-11-27,2023-03-02,9,351,77700.0,76182.16,5.89,640-699,80-90%,<20%,TX,Refinance,Secondary,Single Family,Servicer B,Current,0,0,0,0,25-50%,2026-08-27,System2,Complete,0,0,0,0,Current,0,None
L_0145,2023-12-27,2023-03-02,10,350,77700.0,76448.28,5.89,640-699,80-90%,<20%,TX,Refinance,Secondary,Single Family,Servicer B,Current,0,0,0,0,10-25%,2026-08-27,System3,Complete,0,0,0,0,Current,0,None
L_0145,2024-01-26,2023-03-02,11,349,77700.0,76325.07,5.89,640-699,80-90%,<20%,TX,Refinance,Secondary,Single Family,Servicer B,Current,0,0,0,0,10-25%,2026-08-27,System3,Missing,0,0,0,0,Current,0,None
L_0146,2023-05-18,2023-05-18,0,360,507200.0,507497.26,5.99,<640,60-80%,<20%,NC,Purchase,Secondary,Single Family,Servicer C,Current,0,0,0,0,25-50%,2026-08-27,System2,Complete,0,0,0,0,Current,0,None
L_0146,2023-06-17,2023-05-18,1,359,507200.0,499970.51,5.99,<640,60-80%,<20%,NC,Purchase,Secondary,Single Family,Servicer C,Current,0,0,0,0,0-10%,2026-08-27,System1,Complete,0,0,0,0,Current,0,None
L_0146,2023-07-17,2023-05-18,2,358,507200.0,502237.29,5.99,<640,60-80%,<20%,NC,Purchase,Secondary,Single Family,Servicer C,Current,0,0,0,0,25-50%,2026-08-27,System3,Pending,0,0,0,0,Current,0,None
L_0146,2023-08-16,2023-05-18,3,357,507200.0,504840.87,5.99,<640,60-80%,<20%,NC,Purchase,Secondary,Single Family,Servicer C,Current,0,0,0,0,>50%,2026-08-27,System3,Missing,0,0,0,0,Current,0,None
L_0146,2023-09-15,2023-05-18,4,356,507200.0,497492.97,5.99,<640,60-80%,<20%,NC,Purchase,Secondary,Single Family,Servicer C,Current,0,0,0,0,>50%,2026-08-27,System1,Complete,0,0,0,0,Current,0,None
L_0146,2023-10-15,2023-05-18,5,355,507200.0,498378.31,5.99,<640,60-80%,<20%,NC,Purchase,Secondary,Single Family,Servicer C,Current,0,0,0,0,10-25%,2026-08-27,System1,Complete,0,0,0,0,Current,0,None
L_0146,2023-11-14,2023-05-18,6,354,507200.0,502717.81,5.99,<640,60-80%,<20%,NC,Purchase,Secondary,Single Family,Servicer C,Current,0,0,0,0,0-10%,2026-08-27,System2,Complete,0,0,0,0,Current,0,None
L_0146,2023-12-14,2023-05-18,7,353,507200.0,503865.0,5.99,<640,60-80%,<20%,NC,Purchase,Secondary,Single Family,Servicer C,Current,0,0,0,0,>50%,2026-08-27,System1,Complete,0,0,0,0,Current,0,None
L_0146,2024-01-13,2023-05-18,8,352,507200.0,503919.97,5.99,<640,60-80%,<20%,NC,Purchase,Secondary,Single Family,Servicer C,Current,0,0,0,0,25-50%,2026-08-27,System2,Complete,0,0,0,0,Current,0,None
L_0146,2024-02-12,2023-05-18,9,351,507200.0,491009.41,5.99,<640,60-80%,<20%,NC,Purchase,Secondary,Single Family,Servicer C,Current,0,0,0,0,25-50%,2026-08-27,System2,Complete,0,0,0,0,Current,0,None
L_0146,2024-03-13,2023-05-18,10,350,507200.0,500038.42,5.99,<640,60-80%,<20%,NC,Purchase,Secondary,Single Family,Servicer C,Current,0,0,0,0,0-10%,2026-08-27,System3,Complete,0,0,0,0,Current,0,None
L_0146,2024-04-12,2023-05-18,11,349,507200.0,506010.3,5.99,<640,60-80%,<20%,NC,Purchase,Secondary,Single Family,Servicer C,Current,0,0,0,0,25-50%,2026-08-27,System1,Complete,0,0,0,0,Current,0,None
L_0147,2023-02-19,2023-02-19,0,360,427000.0,427841.98,2.75,700-759,60-80%,>40%,GA,Refinance,Secondary,Single Family,Servicer A,Current,0,0,0,0,25-50%,2026-08-27,System3,Pending,0,0,0,0,Current,0,None
L_0147,2023-03-21,2023-02-19,1,359,427000.0,423472.36,2.75,700-759,60-80%,>40%,GA,Refinance,Secondary,Single Family,Servicer A,Current,0,0,0,0,25-50%,2026-08-27,System3,Complete,0,0,0,0,Current,0,None
L_0147,2023-04-20,2023-02-19,2,358,427000.0,419920.72,2.75,700-759,60-80%,>40%,GA,Refinance,Secondary,Single Family,Servicer A,Current,0,0,0,0,0-10%,2026-08-27,System1,Complete,0,0,0,0,Current,0,None
L_0147,2023-05-20,2023-02-19,3,357,427000.0,416326.31,2.75,700-759,60-80%,>40%,GA,Refinance,Secondary,Single Family,Servicer A,Current,0,0,0,0,25-50%,2026-08-27,System1,Complete,0,0,0,0,Current,0,None
L_0147,2023-06-19,2023-02-19,4,356,427000.0,413085.32,2.75,700-759,60-80%,>40%,GA,Refinance,Secondary,Single Family,Servicer A,Current,0,0,0,0,25-50%,2026-08-27,System3,Complete,0,0,0,0,Current,0,None
L_0147,2023-07-19,2023-02-19,5,355,427000.0,414091.54,2.75,700-759,60-80%,>40%,GA,Refinance,Secondary,Single Family,Servicer A,30 Days Delinquent,30,0,0,0,>50%,2026-08-27,System3,Complete,0,0,0,0,Delinquent,0,None
L_0147,2023-08-18,2023-02-19,6,354,427000.0,423037.93,2.75,700-759,60-80%,>40%,GA,Refinance,Secondary,Single Family,Servicer A,Current,0,0,0,0,10-25%,2026-08-27,System1,Complete,0,0,0,0,Current,0,None
L_0147,2023-09-17,2023-02-19,7,353,427000.0,419077.03,2.75,700-759,60-80%,>40%,GA,Refinance,Secondary,Single Family,Servicer A,Current,0,0,0,0,>50%,2026-08-27,System3,Complete,0,0,0,0,Current,0,None
L_0147,2023-10-17,2023-02-19,8,352,427000.0,430550.77,2.75,700-759,60-80%,>40%,GA,Refinance,Secondary,Single Family,Servicer A,Current,0,0,0,0,10-25%,2026-08-27,System3,Complete,0,0,0,0,Current,0,None
L_0147,2023-11-16,2023-02-19,9,351,427000.0,417125.0,2.75,700-759,60-80%,>40%,GA,Refinance,Secondary,Single Family,Servicer A,Current,0,0,0,0,10-25%,2026-08-27,System1,Complete,0,0,0,0,Current,0,None
L_0147,2023-12-16,2023-02-19,10,350,427000.0,421723.71,2.75,700-759,60-80%,>40%,GA,Refinance,Secondary,Single Family,Servicer A,Current,0,0,0,0,10-25%,2026-08-27,System1,Complete,0,0,0,0,Current,0,None
L_0147,2024-01-15,2023-02-19,11,349,427000.0,413022.4,2.75,700-759,60-80%,>40%,GA,Refinance,Secondary,Single Family,Servicer A,Current,0,0,0,0,25-50%,2026-08-27,System1,Complete,0,0,0,0,Current,0,None
L_0148,2023-01-03,2023-01-03,0,360,88600.0,89870.19,4.56,700-759,>90%,>40%,FL,Purchase,Investment,Condo,Servicer D,Current,0,0,0,0,0-10%,2026-08-27,System2,Pending,0,1,0,0,Current,0,None
L_0148,2023-02-02,2023-01-03,1,359,88600.0,88592.09,4.56,700-759,>90%,>40%,FL,Purchase,Investment,Condo,Servicer D,Current,0,0,0,0,10-25%,2026-08-27,System3,Complete,0,0,0,0,Current,0,None
L_0148,2023-03-04,2023-01-03,2,358,88600.0,89129.29,4.56,700-759,>90%,>40%,FL,Purchase,Investment,Condo,Servicer D,Current,0,0,0,0,25-50%,2026-08-27,System2,Complete,0,0,0,0,Current,0,None
L_0148,2023-04-03,2023-01-03,3,357,88600.0,87665.61,4.56,700-759,>90%,>40%,FL,Purchase,Investment,Condo,Servicer D,Current,0,0,0,0,25-50%,2026-08-27,System3,Complete,1,0,0,0,Current,0,None
L_0148,2023-05-03,2023-01-03,4,356,88600.0,87761.03,4.56,700-759,>90%,>40%,FL,Purchase,Investment,Condo,Servicer D,Current,0,0,0,0,0-10%,2026-08-27,System2,Pending,0,0,0,0,Current,0,None
L_0148,2023-06-02,2023-01-03,5,355,88600.0,87356.83,4.56,700-759,>90%,>40%,FL,Purchase,Investment,Condo,Servicer D,Current,0,0,0,0,0-10%,2026-08-27,System3,Complete,0,0,0,0,Current,0,None
L_0148,2023-07-02,2023-01-03,6,354,88600.0,87631.35,4.56,700-759,>90%,>40%,FL,Purchase,Investment,Condo,Servicer D,60 Days Delinquent,60,0,0,0,0-10%,2026-08-27,System2,Complete,0,0,0,0,Delinquent,0,None
L_0148,2023-08-01,2023-01-03,7,353,88600.0,86075.0,4.56,700-759,>90%,>40%,FL,Purchase,Investment,Condo,Servicer D,Current,0,0,0,0,10-25%,2026-08-27,System1,Complete,0,0,0,0,Current,0,None
L_0148,2023-08-31,2023-01-03,8,352,88600.0,86264.23,4.56,700-759,>90%,>40%,FL,Purchase,Investment,Condo,Servicer D,Current,0,0,0,0,10-25%,2026-08-27,System3,Complete,0,0,0,0,Current,0,None
L_0148,2023-09-30,2023-01-03,9,351,88600.0,87307.15,4.56,700-759,>90%,>40%,FL,Purchase,Investment,Condo,Servicer D,Current,0,0,0,0,25-50%,2026-08-27,System3,Complete,0,0,0,0,Current,0,None
L_0148,2023-10-30,2023-01-03,10,350,88600.0,85111.57,4.56,700-759,>90%,>40%,FL,Purchase,Investment,Condo,Servicer D,Current,0,0,0,0,10-25%,2026-08-27,System2,Pending,0,0,0,0,Current,0,None
L_0148,2023-11-29,2023-01-03,11,349,88600.0,86221.69,4.56,700-759,>90%,>40%,FL,Purchase,Investment,Condo,Servicer D,Current,0,0,0,0,0-10%,2026-08-27,System1,Complete,0,0,0,1,Current,0,None
L_0149,2023-04-17,2023-04-17,0,360,259000.0,259020.78,5.94,760+,80-90%,30-40%,NC,Refinance,Primary,Single Family,Servicer B,Current,0,0,0,0,25-50%,2026-08-27,System2,Pending,0,0,0,0,Current,0,None
L_0149,2023-05-17,2023-04-17,1,359,259000.0,257162.93,5.94,760+,80-90%,30-40%,NC,Refinance,Primary,Single Family,Servicer B,Current,0,0,0,0,10-25%,2026-08-27,System2,Complete,0,0,0,0,Current,0,None
L_0149,2023-06-16,2023-04-17,2,358,259000.0,260894.76,5.94,760+,80-90%,30-40%,NC,Refinance,Primary,Single Family,Servicer B,Current,0,0,0,0,25-50%,2026-08-27,System1,Complete,0,0,0,0,Current,0,None
L_0149,2023-07-16,2023-04-17,3,357,259000.0,252114.68,5.94,760+,80-90%,30-40%,NC,Refinance,Primary,Single Family,Servicer B,Current,0,0,0,0,0-10%,2026-08-27,System1,Pending,0,0,0,0,Current,0,None
L_0149,2023-08-15,2023-04-17,4,356,259000.0,258982.41,5.94,760+,80-90%,30-40%,NC,Refinance,Primary,Single Family,Servicer B,Current,0,0,0,0,10-25%,2026-08-27,System2,Complete,0,0,0,0,Current,0,None
L_0149,2023-09-14,2023-04-17,5,355,259000.0,259466.29,5.94,760+,80-90%,30-40%,NC,Refinance,Primary,Single Family,Servicer B,Current,0,0,0,0,0-10%,2026-08-27,System3,Complete,0,0,0,0,Current,0,None
L_0149,2023-10-14,2023-04-17,6,354,259000.0,255148.62,5.94,760+,80-90%,30-40%,NC,Refinance,Primary,Single Family,Servicer B,Current,0,0,0,0,0-10%,2026-08-27,System1,Complete,0,0,1,0,Current,0,None
L_0149,2023-11-13,2023-04-17,7,353,259000.0,255172.53,5.94,760+,80-90%,30-40%,NC,Refinance,Primary,Single Family,Servicer B,Current,0,0,0,0,10-25%,2026-08-27,System1,Complete,0,0,0,0,Current,0,None
L_0149,2023-12-13,2023-04-17,8,352,259000.0,251714.75,5.94,760+,80-90%,30-40%,NC,Refinance,Primary,Single Family,Servicer B,Current,0,0,0,0,25-50%,2026-08-27,System1,Complete,0,0,0,0,Current,0,None
L_0149,2024-01-12,2023-04-17,9,351,259000.0,259054.53,5.94,760+,80-90%,30-40%,NC,Refinance,Primary,Single Family,Servicer B,Current,0,0,0,0,25-50%,2026-08-27,System2,Complete,0,0,0,0,Current,0,None
L_0149,2024-02-11,2023-04-17,10,350,259000.0,247580.67,5.94,760+,80-90%,30-40%,NC,Refinance,Primary,Single Family,Servicer B,Current,0,0,0,0,10-25%,2026-08-27,System2,Complete,0,0,0,0,Current,0,None
L_0149,2024-03-12,2023-04-17,11,349,259000.0,250817.7,5.94,760+,80-90%,30-40%,NC,Refinance,Primary,Single Family,Servicer B,Prepaid,0,1,1,0,10-25%,2026-08-27,System1,Complete,0,0,0,0,Current,0,None
L_0150,2023-04-23,2023-04-23,0,360,731200.0,730972.34,5.27,700-759,<60%,30-40%,FL,Purchase,Primary,Single Family,Servicer C,Current,0,0,0,0,10-25%,2026-08-27,System2,Missing,0,1,0,0,Current,0,None
L_0150,2023-05-23,2023-04-23,1,359,731200.0,732176.38,5.27,700-759,<60%,30-40%,FL,Purchase,Primary,Single Family,Servicer C,Current,0,0,0,0,0-10%,2026-08-27,System2,Missing,0,0,0,0,Current,0,None
L_0150,2023-06-22,2023-04-23,2,358,731200.0,732374.74,5.27,700-759,<60%,30-40%,FL,Purchase,Primary,Single Family,Servicer C,Current,0,0,0,0,25-50%,2026-08-27,System3,Complete,0,0,0,0,Current,0,None
L_0150,2023-07-22,2023-04-23,3,357,731200.0,726031.88,5.27,700-759,<60%,30-40%,FL,Purchase,Primary,Single Family,Servicer C,Current,0,0,0,0,0-10%,2026-08-27,System1,Complete,1,0,0,0,Current,0,None
L_0150,2023-08-21,2023-04-23,4,356,731200.0,723310.69,5.27,700-759,<60%,30-40%,FL,Purchase,Primary,Single Family,Servicer C,Current,0,0,0,0,25-50%,2026-08-27,System1,Complete,0,0,0,0,Current,0,None
L_0150,2023-09-20,2023-04-23,5,355,731200.0,724781.42,5.27,700-759,<60%,30-40%,FL,Purchase,Primary,Single Family,Servicer C,Current,0,0,0,0,0-10%,2026-08-27,System2,Complete,0,0,0,0,Current,0,None
L_0150,2023-10-20,2023-04-23,6,354,731200.0,723691.57,5.27,700-759,<60%,30-40%,FL,Purchase,Primary,Single Family,Servicer C,Charged Off,120,0,0,1,10-25%,2026-08-27,System2,Complete,0,0,0,0,Current,1,High DPD
L_0150,2023-11-19,2023-04-23,7,353,731200.0,702919.29,5.27,700-759,<60%,30-40%,FL,Purchase,Primary,Single Family,Servicer C,Current,0,0,0,0,25-50%,2026-08-27,System1,Missing,0,0,0,0,Current,0,None
L_0150,2023-12-19,2023-04-23,8,352,731200.0,713310.94,5.27,700-759,<60%,30-40%,FL,Purchase,Primary,Single Family,Servicer C,Current,0,0,0,0,>50%,2026-08-27,System3,Complete,0,0,0,0,Current,0,None
L_0150,2024-01-18,2023-04-23,9,351,731200.0,714839.71,5.27,700-759,<60%,30-40%,FL,Purchase,Primary,Single Family,Servicer C,Current,0,0,0,0,>50%,2026-08-27,System2,Missing,0,0,0,0,Current,0,None
L_0150,2024-02-17,2023-04-23,10,350,731200.0,727205.64,5.27,700-759,<60%,30-40%,FL,Purchase,Primary,Single Family,Servicer C,Current,0,0,0,0,25-50%,2026-08-27,System1,Missing,0,0,0,0,Current,0,None
L_0150,2024-03-18,2023-04-23,11,349,731200.0,695904.14,5.27,700-759,<60%,30-40%,FL,Purchase,Primary,Single Family,Servicer C,Current,0,0,0,0,10-25%,2026-08-27,System3,Complete,0,0,0,0,Current,0,None
L_0151,2023-04-04,2023-04-04,0,360,229700.0,229877.05,7.21,760+,>90%,30-40%,NC,Refinance,Primary,Multi-family,Servicer A,Current,0,0,0,0,10-25%,2026-08-27,System3,Complete,0,0,0,0,Current,0,None
L_0151,2023-05-04,2023-04-04,1,359,229700.0,231660.68,7.21,760+,>90%,30-40%,NC,Refinance,Primary,Multi-family,Servicer A,Current,0,0,0,0,0-10%,2026-08-27,System2,Complete,0,0,0,0,Current,0,None
L_0151,2023-06-03,2023-04-04,2,358,229700.0,227275.33,7.21,760+,>90%,30-40%,NC,Refinance,Primary,Multi-family,Servicer A,Current,0,0,0,0,>50%,2026-08-27,System1,Complete,0,0,0,0,Current,0,None
L_0151,2023-07-03,2023-04-04,3,357,229700.0,225760.3,7.21,760+,>90%,30-40%,NC,Refinance,Primary,Multi-family,Servicer A,Current,0,0,0,0,>50%,2026-08-27,System1,Complete,0,0,0,0,Current,0,None
L_0151,2023-08-02,2023-04-04,4,356,229700.0,230785.85,7.21,760+,>90%,30-40%,NC,Refinance,Primary,Multi-family,Servicer A,Current,0,0,0,0,0-10%,2026-08-27,System1,Complete,0,0,0,0,Current,0,None
L_0151,2023-09-01,2023-04-04,5,355,229700.0,227680.62,7.21,760+,>90%,30-40%,NC,Refinance,Primary,Multi-family,Servicer A,Current,0,0,0,0,10-25%,2026-08-27,System1,Pending,0,0,0,0,Current,0,None
L_0151,2023-10-01,2023-04-04,6,354,229700.0,223593.18,7.21,760+,>90%,30-40%,NC,Refinance,Primary,Multi-family,Servicer A,Current,0,0,0,0,>50%,2026-08-27,System3,Complete,0,0,0,0,Current,0,None
L_0151,2023-10-31,2023-04-04,7,353,229700.0,228595.86,7.21,760+,>90%,30-40%,NC,Refinance,Primary,Multi-family,Servicer A,Current,0,0,0,0,10-25%,2026-08-27,System2,Complete,0,0,0,0,Current,0,None
L_0151,2023-11-30,2023-04-04,8,352,229700.0,226552.78,7.21,760+,>90%,30-40%,NC,Refinance,Primary,Multi-family,Servicer A,Current,0,0,0,0,0-10%,2026-08-27,System2,Pending,0,0,0,0,Current,0,None
L_0151,2023-12-30,2023-04-04,9,351,229700.0,230340.18,7.21,760+,>90%,30-40%,NC,Refinance,Primary,Multi-family,Servicer A,Current,0,0,0,0,0-10%,2026-08-27,System2,Complete,0,0,0,0,Current,0,None
L_0151,2024-01-29,2023-04-04,10,350,229700.0,228380.73,7.21,760+,>90%,30-40%,NC,Refinance,Primary,Multi-family,Servicer A,Current,0,0,0,0,10-25%,2026-08-27,System1,Missing,0,0,0,0,Current,0,None
L_0151,2024-02-28,2023-04-04,11,349,229700.0,228871.67,7.21,760+,>90%,30-40%,NC,Refinance,Primary,Multi-family,Servicer A,Current,0,0,0,0,10-25%,2026-08-27,System3,Complete,0,0,0,0,Current,0,None
L_0152,2023-04-28,2023-04-28,0,360,158700.0,158957.34,6.12,700-759,80-90%,<20%,TX,Purchase,Primary,Single Family,Servicer A,Current,0,0,0,0,25-50%,2026-08-27,System1,Complete,0,0,0,0,Current,0,None
L_0152,2023-05-28,2023-04-28,1,359,158700.0,159008.83,6.12,700-759,80-90%,<20%,TX,Purchase,Primary,Single Family,Servicer A,Current,0,0,0,0,>50%,2026-08-27,System3,Complete,0,0,0,0,Current,0,None
L_0152,2023-06-27,2023-04-28,2,358,158700.0,157879.36,6.12,700-759,80-90%,<20%,TX,Purchase,Primary,Single Family,Servicer A,Current,0,0,0,0,0-10%,2026-08-27,System1,Complete,0,0,0,0,Current,0,None
L_0152,2023-07-27,2023-04-28,3,357,158700.0,157709.96,6.12,700-759,80-90%,<20%,TX,Purchase,Primary,Single Family,Servicer A,Current,0,0,0,0,10-25%,2026-08-27,System2,Complete,0,1,0,0,Current,0,None
L_0152,2023-08-26,2023-04-28,4,356,158700.0,156053.7,6.12,700-759,80-90%,<20%,TX,Purchase,Primary,Single Family,Servicer A,Current,0,0,0,0,0-10%,2026-08-27,System1,Pending,0,0,0,0,Current,0,None
L_0152,2023-09-25,2023-04-28,5,355,158700.0,154906.19,6.12,700-759,80-90%,<20%,TX,Purchase,Primary,Single Family,Servicer A,Current,0,0,0,0,25-50%,2026-08-27,System3,Complete,0,1,0,0,Current,0,None
L_0152,2023-10-25,2023-04-28,6,354,158700.0,157621.29,6.12,700-759,80-90%,<20%,TX,Purchase,Primary,Single Family,Servicer A,Current,0,0,0,0,25-50%,2026-08-27,System2,Pending,1,0,0,0,Current,0,None
L_0152,2023-11-24,2023-04-28,7,353,158700.0,157866.95,6.12,700-759,80-90%,<20%,TX,Purchase,Primary,Single Family,Servicer A,Current,0,0,0,0,25-50%,2026-08-27,System1,Pending,0,0,0,1,Current,0,None
